CID	CAS	CanonicalSmiles	xlogp	tpsa
9047	152-47-6	COC1=NC=CN=C1NS(=O)(=O)C2=CC=C(C=C2)N	116.0	0.7
3698	60719-84-8	C1=CN=CC=C1C2=CNC(=O)C(=C2)N	68.0	-0.2
3045120	58327-13-2	CC1CC(CC(C1)(C)C)OC(=O)C(C)OC2=CC=C(C=C2)F	35.5	5.4
3078876	123172-48-5	CCCC(=O)C1=CC(=C(C=C1)NC)O	49.3	2.1
7676	103-75-3	CCOC1CCC=CO1	18.5	1.5
5365976	79-78-7	CC1=CCCC(C1C=CC(=O)CCC=C)(C)C	17.1	4.0
23017	6515-38-4	C1=C(C(=O)NC(=C1Cl)Cl)Cl	29.1	3.2
11723	598-56-1	CCN(C)C	3.2	0.7
34328	28782-42-5	C1CN(CCC1(C2=CC=CC=C2)C(=O)O)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4	64.3	2.7
6448085	80834-58-8	C1CC(=O)NC2=C1C=C(C=C2)C=CCCN3CCN(CC3)C4=CC=CC=C4	35.6	3.6
757	79-14-1	C(C(=O)O)O	57.5	-1.1
8017	109-84-2	C(CO)NN	58.3	-1.6
8426	120-35-4	COC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2)N	64.4	2.0
3438	617-89-0	C1=COC(=C1)CN	39.2	0.4
3066685	110882-70-7	CC(=O)NC1=NC(=C(C=C1)[N+](=O)[O-])Cl	87.8	1.2
38246	39215-09-3	C1=C2C(=CC(=C1Cl)Br)N=C(N2)C(F)(F)F	28.7	4.1
104172	52364-72-4	CCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N	33.0	6.1
12570	644-35-9	CCCC1=CC=CC=C1O	20.2	2.9
46396	64037-23-6	CN1C2=C(C=CC(=C2)Cl)OC1=N	36.3	2.0
87250	17696-62-7	C1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)O	46.5	3.2
17079	2432-74-8	C(CCC#N)CCN	49.8	0.0
443953	1264-62-6	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O	226.0	3.4
30814	21787-80-4	CC1=C(C=CC(=C1)Cl)NC=NC	24.4	2.3
112289	69563-51-5	COC1=C(C2=C(C(=C1)NS(=O)(=O)C3=CC=CC=C3)C(=O)C4=CC=CC=C4C2=O)N	124.0	3.8
17151	2455-24-5	CC(=C)C(=O)OCC1CCCO1	35.5	1.5
58156	101030-72-2	CC(=CC(=O)NC1=CC=C(C=C1)O)C	49.3	2.0
36119	32385-11-8	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O	214.0	-5.1
221493	361-09-1	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	98.0	3.6
13002	765-34-4	C1C(O1)C=O	29.6	-0.6
114811	73231-34-2	CS(=O)(=O)C1=CC=C(C=C1)C(C(CF)NC(=O)C(Cl)Cl)O	91.9	0.8
8575	131-70-4	CCCCOC(=O)C1=CC=CC=C1C(=O)O	63.6	3.1
68093	486-79-3	CC(=O)OC1=CC=CC(=C1OC(=O)C)C(=O)O	89.9	0.9
74048	1445-23-4	CC1=CC(=C(C=C1C)O)C(C)(C)C	20.2	4.0
4041	2898-12-6	CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3	15.6	4.4
22883	6386-63-6	C1=CC(=C(C=C1Cl)CO)OCC(=O)O	66.8	1.2
207591	30238-40-5	CCOC(=O)C1=CN(C2CCCC(N2C1=O)C)C	49.9	1.7
5991	57-63-6 	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O	40.5	3.7
1986	59-66-5	CC(=O)NC1=NN=C(S1)S(=O)(=O)N	152.0	-0.3
5324707	4635-87-4	CC=CCC#N	23.8	1.0
7347	97-74-5	CN(C)C(=S)SC(=S)N(C)C	96.0	1.7
91735	83164-33-4	C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F	51.2	4.6
16990	2402-79-1	C1=C(C(=NC(=C1Cl)Cl)Cl)Cl	12.9	3.3
919792	31127-54-5	C1=CC(=CC=C1C(=O)C2=C(C(=C(C=C2)O)O)O)O	98.0	2.4
3395	91503-79-6	CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)OC(C)OC(=O)C	52.6	4.9
5280373	491-80-5	COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O	76.0	3.0
6441882	58458-55-2	CCN(CC)C(=O)CC(=CC1=CC=CC=C1)C	20.3	3.3
31374	127-19-5	CC(=O)N(C)C	20.3	-0.8
165562	7004-95-7	CC12CCC3C4(CCC(C=C4C(CC3(C1(CCC2C5=COC(=O)C=C5)O)O)O)O)C	107.0	0.6
43226	60168-88-9	C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl	46.0	3.6
10236	485-47-2	C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O	74.6	0.1
5143	128-44-9	C1=CC=C2C(=C1)C(=O)NS2(=O)=O	71.6	0.9
13050	774-40-3	CCOC(=O)C(C1=CC=CC=C1)O	46.5	1.5
6108780	4404-43-7	C1=CC=C(C=C1)NC2=NC(=NC(=N2)N(CCO)CCO)NC3=CC(=C(C=C3)C=CC4=C(C=C(C=C4)NC5=NC(=NC(=N5)NC6=CC=CC=C6)N(CCO)CCO)S(=O)(=O)O)S(=O)(=O)O	338.0	3.5
4947	121-79-9	CCCOC(=O)C1=CC(=C(C(=C1)O)O)O	87.0	1.8
15546	1698-60-8	C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl	58.7	0.8
28557	17455-13-9	C1COCCOCCOCCOCCOCCO1	55.4	-0.7
135571111	55634-91-8	CCCC(=NOCC=C)C1=C(C(C(CC1=O)(C)C)C(=O)OC)O	85.2	3.2
87757	18705-22-1	CCCOP(=O)(C1=CC=CC=C1)OCC#C	35.5	2.0
7348	97-78-9	CCCCCCCCCCCC(=O)N(C)CC(=O)O	57.6	4.5
17599	2693-46-1	C1=CC=C2C(=C1)C3=C4C2=CC=CC4=C(C=C3)N	26.0	4.2
73674	79277-27-3	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC	186.0	1.6
11560	591-17-3	CC1=CC(=CC=C1)Br	0.0	3.3
3058463	75274-29-2	CCOC(=O)C(=O)NC1=CC(=NC=N1)SCCOCCOC	125.0	0.9
90004	23128-74-7	CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)NCCCCCCNC(=O)CCC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C	98.7	10.0
8437	120-55-8	C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2	61.8	3.4
5371560	141-66-2	CC(=CC(=O)N(C)C)OP(=O)(OC)OC	65.1	0.0
27471	15741-90-9	CCCCCCCCOC(=O)OC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]	127.0	5.2
4164	13993-65-2	CN1C2=CC=CC=C2SC3=C1C=C(C=C3)CC(=O)O	65.8	3.4
68608	88296-62-2	CC1=C(C(=CC=C1)C)NC(=O)C2(CCN(CC2)C3CCCCC3O)N(C)C	55.8	2.9
199201	3833-54-3	C1=CC=C(C=C1)S(=O)(=O)NC2=NC=C(C=N2)OCCO	110.0	0.4
5054	108-46-3	C1=CC(=CC(=C1)O)O	40.5	0.8
29895	19986-35-7	CN(C)CN1C2=C(C=CC(=C2)Cl)OC1=O	32.8	2.3
21962	5736-70-9	CCCCC1=C(C=C(C=C1)C)O	20.2	3.8
11664966	141517-21-7	CC(=NOCC1=CC=CC=C1C(=NOC)C(=O)OC)C2=CC(=CC=C2)C(F)(F)F	69.5	4.9
136843	1075-89-4	C1CCC2(C1)CC(=O)NC(=O)C2	46.2	1.0
87439	18063-03-1	C1=CC(=C(C(=C1)F)C(=O)N)F	43.1	0.3
5288382	30562-34-6	CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC	163.0	2.0
26618	14293-44-8	CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N	118.0	2.9
7046	91-21-4	C1CNCC2=CC=CC=C21	12.0	1.6
83650	13676-91-0	C1=CC=C(C=C1)SC2=CC=CC3=C2C(=O)C4=C(C3=O)C=CC=C4SC5=CC=CC=C5	84.7	7.0
39965	51235-04-2	CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C	56.2	1.3
57364	98323-83-2	C1CN(CC=C1C2=CC=CC=C2)CCCCC3=CNC4=C3C=C(C=C4)C(=O)O	56.3	2.2
13758219	102410-20-8	CN(C)CC(=O)NN=CC1=C(N=C2N1C=CS2)Cl	90.2	2.5
22468	6094-02-6	CCCCC(=C)C	0.0	3.6
18014	2917-19-3	CCC(C)C1=CC(=C(C=C1)Cl)OC(=O)NC	38.3	3.3
11087	552-16-9	C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-]	83.1	1.5
6426849	171118-09-5	CCC1=CC=CC(=C1N(C(C)COC)C(=O)CS(=O)(=O)O)C	92.3	1.4
26289	13816-33-6	CC(C)C1=CC=C(C=C1)C#N	23.8	3.0
55938	89426-94-8	C1=CC(=C(C2=C1NC(=N2)C(F)(F)F)F)Cl	28.7	3.0
70807	1132-61-2	C1COCCN1CCCS(=O)(=O)O	75.2	-3.1
2755	54239-37-1	CC(C)NCC(C1=CC(=C(C=C1)N)C#N)O	82.1	1.7
29110	18504-81-9	C1C(=O)NC2=C(S1)N=CC=C2	67.3	0.7
38283	39515-40-7	CC(=CC1C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C	59.3	5.8
14759	1300-94-3	CCCCCC1=C(C=C(C=C1)C)O	20.2	4.4
26295	13826-35-2	C1=CC=C(C=C1)OC2=CC=CC(=C2)CO	29.5	2.5
21322	5251-93-4	C1=CC=C(C=C1)C(=O)NOCC(=O)O	75.6	-0.3
443951	37686-84-3	CCN(CC)C(=O)NC1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)C	51.4	2.5
82146	153559-49-0	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C	37.3	7.6
974	66257-53-2	C(=O)(C(=O)O)N	80.4	-0.9
12021	616-38-6	COC(=O)OC	35.5	0.5
122600	32360-05-7	CCCCCCCCCCCCCCCCCCOC(=O)C(=C)C	26.3	10.5
8247	114-83-0	CC(=O)NNC1=CC=CC=C1	41.1	0.7
8652	134-84-9	CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2	17.1	3.8
23507	24380-85-6	CC1C(OC(O1)C2=CC=CC=C2OC(=O)NC)C	56.8	1.8
3074827	163000-63-3	CC1(CCC(CC1)NC(=O)C(CCC(=O)O)N)C	92.4	-1.3
8578	131-79-3	CC1=CC=CC=C1N=NC2=C(C=CC3=CC=CC=C32)N	50.7	4.6
3374	42835-25-6	CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O	57.6	2.9
5578	738-70-5	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N	106.0	0.9
8878	142-19-8	CCCCCCC(=O)OCC=C	26.3	3.2
3926	3416-26-0	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F	35.6	6.0
76720	3238-40-2	C1=C(OC(=C1)C(=O)O)C(=O)O	87.7	0.7
2832097	6607-41-6	C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O	60.8	5.0
175826	99300-59-1	C1CCC(CC1)NP2(=S)OCC3=C(O2)C=CC(=C3)[N+](=O)[O-]	108.0	4.0
1923	148-24-3	C1=CC2=C(C(=C1)O)N=CC=C2	33.1	2.0
9161	208-96-8	C1=CC2=C3C(=C1)C=CC3=CC=C2	0.0	3.7
73999	1331-27-7	CCN(CC)NNCCCO	47.5	0.2
11487	122-39-4	C1=CC=C(C=C1)NC2=CC=CC=C2	12.0	3.5
443474	666-84-2	CC(C)C1=CC2=CCC3C(CCCC3(C2CC1)C)(C)CO	20.2	4.9
6924	88-19-7	CC1=CC=CC=C1S(=O)(=O)N	68.5	0.8
444972	110-17-8	C(=CC(=O)O)C(=O)O	74.6	-0.3
16059	1955-45-9	CC1(COC1=O)C	26.3	0.8
29732	19666-30-9	CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl	51.1	4.8
689043	331-39-5	C1=CC(=C(C=C1C=CC(=O)O)O)O	77.8	1.2
13157	816-57-9	CCCN(C(=O)N)N=O	75.8	0.8
4933	709-98-8	CCC(=O)NC1=CC(=C(C=C1)Cl)Cl	29.1	3.1
64026	27945-43-3	CC1=CC(=CC(=C1O)C)N2C(=NC3=CC=CC=C3C2=O)C	52.9	2.5
5281	57-11-4	CCCCCCCCCCCCCCCCCC(=O)O	37.3	7.4
210813	21697-42-7	CC1=CC(=C(C(=C1)C)NC(=O)C2=C(N=C(S2)N)C)C	96.3	3.3
439280	4350-09-8	C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N	99.3	-1.2
7565	101-55-3	C1=CC=C(C=C1)OC2=CC=C(C=C2)Br	9.2	4.4
48080	66827-38-1	CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC=C(C=C2)OC3=CC=CC=C3	59.3	6.2
9552071	105613-48-7	CC(C(=NO)C)NCC(C)(C)CNC(C)C(=NO)C	89.2	1.4
11684	595-37-9	CCC(C)(C)C(=O)O	37.3	1.5
6575	79-01-6	C(=C(Cl)Cl)Cl	0.0	2.6
31251	123-29-5	CCCCCCCCC(=O)OCC	26.3	4.0
3067092	80834-64-6	COC1=CC=CC=C1N2CCN(CC2)CCCC3=CC4=C(C=C3)NC(=O)CC4	44.8	3.3
5375199	14375-45-2	CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C	74.6	1.6
5002	111974-69-7	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42	73.6	2.1
7638	103-16-2	C1=CC=C(C=C1)COC2=CC=C(C=C2)O	29.5	3.4
93009	5655-61-8	CC(=O)OC1CC2CCC1(C2(C)C)C	26.3	3.3
67818	375-85-9	C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	37.3	4.3
11210	558-37-2	CC(C)(C)C=C	0.0	2.7
31402	128-20-1	CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	37.3	4.9
3058450	75274-16-7	CCOC(=O)C(=O)NC1=CC(=NC(=N1)C2=CC=CC=C2)OC	90.4	2.3
23728	7303-78-8	CN(C)CCN1CCN(C1=O)C2=CC(=CC=C2)Cl	26.8	1.7
445580	6217-54-5	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O	37.3	6.2
91673	60207-93-4	CCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl	49.2	3.0
28615	17590-01-1	CC(CC1=CC=CC=C1)NC(C#N)C2=CC=CC=C2	35.8	3.7
15660	1761-71-3	C1CC(CCC1CC2CCC(CC2)N)N	52.0	1.9
14604	1213-06-5	CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O	83.1	2.2
43015	59375-68-7	C1CSC(=NOC(=O)N)CS1	115.0	0.1
11949285	113158-40-0	CC(C(=O)O)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl	81.8	3.4
118036	33210-43-4	CCC1(CNC(=NC1)C(C2=CC(=CC=C2)Cl)OCC)CC	33.6	3.7
5217	14929-11-4	CC(C)(C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)Cl	71.1	6.2
81917	7420-06-6	CCCCOCCC(=O)O	46.5	0.8
69785	754-91-6	C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F	68.5	4.8
4037	644-62-2	CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl	49.3	5.2
238498	3249-68-1	CCCC(=O)CC(=O)OCC	43.4	1.1
2083	18559-94-9	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	72.7	0.3
21007	4891-54-7	CCOP(=S)(OCC)OCCS(=O)(=O)CC	102.0	1.7
442495	89-82-7	CC1CCC(=C(C)C)C(=O)C1	17.1	2.8
82145	18263-25-7	CCCCCCCCCCCCCCC(C(=O)O)Br	37.3	7.8
8147	111-91-1	C(CCl)OCOCCCl	18.5	1.2
210825	21709-44-4	CN(C)C(=O)OC1=CC=CC=C1C2SCCS2	80.1	2.5
17549	2645-07-0	C1=CC(=CC=C1C(=O)NCC(=O)O)[N+](=O)[O-]	112.0	-0.4
8101	111-25-1	CCCCCCBr	0.0	3.8
3078877	123172-49-6	CC1C(=O)NC2=C(O1)C=C(C=C2)C(=O)C3=CC=CC=C3	55.4	2.6
9588005	66637-32-9	CC1C(=NOC(=O)NC)SCC(=O)N1	105.0	0.4
5281607	480-40-0	C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O	66.8	2.1
70151	880-09-1	C1CCN(CC1)CN2CCCCC2	6.5	2.1
6907	87-84-3	C1(C(C(C(C(C1Br)Br)Br)Br)Br)Cl	0.0	4.4
214587	33499-13-7	CCOC(=O)C1=CN(C2CCCC(N2C1=O)C)C(=O)OCC	76.2	1.7
3041610	54473-33-5	CCCCCCCCCCCC(=O)NP(=O)(OC)SC	80.7	4.3
38855	41395-83-9	CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC	52.6	7.5
152932	27469-60-9	C1CN(CCN1)C(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F	15.3	3.0
74388	1714-03-0	CC(C)OP(=S)(CCl)SC1=CC=C(C=C1)F	66.6	4.7
87542	18278-44-9	CNC(=O)CSP(=S)(C)OC	95.7	0.7
637511	104-55-2	C1=CC=C(C=C1)C=CC=O	17.1	1.9
130313	68373-14-8	CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)C	100.0	-1.0
71839	5684-90-2	C1C(COC(O1)C(Cl)(Cl)Cl)(CO)CO	58.9	0.5
11659	594-18-3	C(Cl)(Cl)(Br)Br	0.0	3.1
20169	4196-89-8	CC(C)(COC(=O)C1=CC=CC=C1)COC(=O)C2=CC=CC=C2	52.6	4.5
16041	1947-58-6	C(C(C(CO)Br)Br)O	40.5	0.5
92321	41663-84-7	CN1C(=O)C2=C(C1=O)C=C(C=C2)[N+](=O)[O-]	83.2	1.2
5282109	105-86-2	CC(=CCCC(=CCOC=O)C)C	26.3	3.5
22833454	86089-17-0	CCCC(CC)CCCCCCCN	26.0	5.1
2342	63-12-7	CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC	68.3	2.1
10434	504-02-9	C1CC(=O)CC(=O)C1	34.1	0.0
221792	2210-24-4	C=CC(=O)NC1=CC=CC=C1	29.1	1.8
4032	60-40-2	CC1(C2CCC(C2)C1(C)NC)C	12.0	2.6
17474	2617-78-9	C1=CC(=CC=C1NC=O)Br	29.1	2.1
102339	2830-87-7	CCNC(=O)C(C(=O)NCC)SP(=S)(OC)OC	134.0	1.3
731344	26957-73-3	C1NC(=S)NCN1CCO	79.6	-0.7
5625	136817-59-9	CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C	119.0	2.4
24301	7652-64-4	CC1CN1C(=O)C2=CC(=CC=C2)C(=O)N3CC3C	40.2	1.3
737095	61988-37-2	C1=CC(=C(C=C1N)N)OC(C(F)F)(F)F	61.3	2.2
16124	1984-15-2	C(P(=O)(O)O)P(=O)(O)O	115.0	-3.3
89040	21757-82-4	CC(=O)OC(C1=CC(=C(C=C1)Cl)Cl)C(Cl)(Cl)Cl	26.3	4.8
21277	5216-25-1	C1=CC(=CC=C1C(Cl)(Cl)Cl)Cl	0.0	4.6
47530	65189-78-8	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(C4=CC=CC=C4)C(=O)O	94.8	5.8
11392	581-89-5	C1=CC=C2C=C(C=CC2=C1)[N+](=O)[O-]	45.8	3.3
5352435	7549-37-3	CC(=CCCC(=CC(OC)OC)C)C	18.5	3.4
44838	63867-07-2	CCC(CC)C(=O)OC(C)C(Cl)(Cl)Cl	26.3	4.2
5280970	10061-01-5	C(C=CCl)Cl	0.0	1.7
31355	126-71-6	CC(C)COP(=O)(OCC(C)C)OCC(C)C	44.8	3.5
16846	2315-68-6	CCCOC(=O)C1=CC=CC=C1	26.3	3.0
102415	3447-87-8	C12C(C(OC1Cl)Cl)C3(C(=O)C(C2(C3(Cl)Cl)Cl)Cl)Cl	26.3	4.0
95253	724-18-5	C1=CC=C(C=C1)C(C2=CC=CC=C2)NC(=O)N	55.1	2.2
60712	120210-48-2	C1=CSC(=C1)C(=O)C2=C(N(C3=C2C=C(C=C3)Cl)C(=O)N)O	114.0	3.8
213031	126833-17-8	CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl	49.3	4.4
24624	7789-92-6	CCOCCC(OCC)OCC	27.7	1.4
5816	51-43-4	CNCC(C1=CC(=C(C=C1)O)O)O	72.7	-1.4
11310	573-20-6	CC1=C(C2=CC=CC=C2C(=C1)OC(=O)C)OC(=O)C	52.6	3.0
17092	2437-25-4	CCCCCCCCCCCC#N	23.8	4.7
66435	4995-43-1	CC12CCC3C(C1CCC2OP(=O)(O)O)CCC4=C3C=CC(=C4)O	87.0	2.9
11937	613-13-8	C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N	26.0	3.5
158446	84529-59-9	CN(C1=C(C=C(C=C1)Cl)Br)C2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])C(F)(F)F	94.9	5.5
46691	64047-35-4	CCCCOC(=O)C(OC1=CC=CC=C1)(Cl)Cl	35.5	4.3
7244	95-56-7	C1=CC=C(C(=C1)O)Br	20.2	2.4
7966	108-93-0	C1CCC(CC1)O	20.2	1.2
2720	58-94-6	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2	135.0	-0.2
8217	112-88-9	CCCCCCCCCCCCCCCCC=C	0.0	10.0
211468	23192-94-1	CCC1(C(=O)C=CN(C1=O)CN2CCOCC2)CC	49.9	0.9
7158	93-72-1	CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl	46.5	3.8
5310993	51037-30-0	CC1=CN=C(C=[N+]1[O-])C(=O)O	75.7	-1.0
20683	4551-59-1	CCC(C1=CC=CC=C1)(C(=O)NCCN(CC)CC)C(=O)OCC	58.6	3.1
82504	10265-93-7	CCOP(=O)(N)SC	77.6	-0.5
1550874	6961-46-2	C1=CC=C(C=C1)C=CC(=O)NCCO	49.3	0.9
6914152	361343-19-3	CN1CCN(CC1)C2=CC=CC=C2C=C3C(=O)N(CCS3)C4=CC(=C(C=C4)Cl)Cl	52.1	5.1
11101	552-89-6	C1=CC=C(C(=C1)C=O)[N+](=O)[O-]	62.9	1.7
21499	5397-31-9	CCCCC(CC)COCCCN	35.3	2.6
13953	1038-59-1	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCCCC2	83.7	4.0
18938	3452-97-9	CC(CCO)CC(C)(C)C	20.2	3.0
80268	6161-78-0	COP(=O)(OC)OC1=C(C=C(C=C1)Cl)Cl	44.8	2.6
443980	2002-29-1	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F	101.0	3.9
3021298	88599-43-3	CCCCOC(=O)C1=CC=CC=C1OC(=O)N	78.6	1.9
54689800	117-52-2	CC(=O)CC(C1=CC=CO1)C2=C(C3=CC=CC=C3OC2=O)O	76.7	1.8
1549521	39511-08-5	C1=COC(=C1)C=CC=O	30.2	1.1
142482	40649-36-3	CCCC1CCC(=O)CC1	17.1	2.5
44159	62783-48-6	CC1=CC=CC=C1CN(C)N=O	32.7	2.0
24260	7621-86-5	C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)N)N	80.7	1.9
3073191	147160-51-8	CC1=NN(C=C1)C(=O)NCCCCCCNC(=O)N2C=CC(=N2)C	93.8	1.9
20477	4425-95-0	C1=CC=C2C(=C1)C3=CC=CC=C3C2(CCC(=O)O)CCC(=O)O	74.6	3.1
35785	31375-17-4	CCC(=O)C1CC(CC=C1C)C(C)C	17.1	3.1
54675776	60-54-8	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	182.0	-2.0
3074	35898-87-4	COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC	114.0	4.1
170529	41506-62-1	CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C=C2O	78.4	3.4
68711	54110-25-7	COC1=CC(=CC(=C1OC)OC)C(=O)OCC2=NC(=CC=C2)COC(=O)C3=CC(=C(C(=C3)OC)OC)OC	121.0	3.4
9677	360-70-3	CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C	43.4	7.3
66359	10161-34-9	CC(=O)OC1CCC2C1(C=CC3=C4CCC(=O)C=C4CCC23)C	43.4	2.5
11895	610-96-8	COC(=O)C1=CC=CC=C1Cl	26.3	2.4
6440579	77855-81-3	CC1CCC2(CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)C)OC1C(C)C	94.5	4.1
94233	2420-17-9	C1=CC(=CC=C1C2C(=O)NC(=O)N2)O	78.4	0.1
12942137	18924-66-8	CCCCCCCCCCCCCCN(CCO)CCO	43.7	5.6
25704	13104-21-7	COP(=O)(OC)OC(=CBr)C1=C(C=C(C=C1)Cl)Cl	44.8	2.4
202403	10312-19-3	COP(=S)(OC)SC(CBr)N1C(=O)C2=CC=CC=C2C1=O	113.0	3.2
6433442	5675-57-0	CCOC(=O)C=C(C)OP(=O)(OCC)OCC	71.1	1.2
24916	10097-26-4	CCCCCCC(CCCC)COC(=O)C(=C)C	26.3	6.4
261491	546-80-5	CC1C2CC2(CC1=O)C(C)C	17.1	2.3
202417	10329-95-0	C1CC(=O)N(C(=O)C1N2C(=O)C3=CC=CC=C3C2=O)CN4CCOCC4	87.2	0.1
8285	115-77-5	C(C(CO)(CO)CO)O	80.9	-2.4
8005	109-69-3	CCCCCl	0.0	2.6
72813	1698-53-9	C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)Cl)Cl	32.7	2.1
7486	100-18-5	CC(C)C1=CC=C(C=C1)C(C)C	0.0	4.9
6317	7413-36-7	CC(C)NCC(C1=CC=C(C=C1)[N+](=O)[O-])O	78.1	1.1
14357	1141-38-4	C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O	74.6	2.8
443382	530-43-8	CCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	121.0	9.0
