name	severity	CID	MolecularFormula	MolecularWeight	CanonicalSMILES	IUPACName	LogP	TPSA	fp
cefdinir	7	6915944	C14H13N5O5S2	395.4	C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O	(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-hydroxyiminoacetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	-0.1717999999999998	158.20999999999998	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381af30>
asparaginase	7	5460875	C4H7N2O3-	131.11	C(C(C(=O)[O-])N)C(=O)N	2,4-diamino-4-oxobutanoate	-3.060999999999999	109.24	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381ad50>
efavirenz	7	64139	C14H9ClF3NO2	315.67	C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F	(4S)-6-chloro-4-(2-cyclopropylethynyl)-4-(trifluoromethyl)-1H-3,1-benzoxazin-2-one	4.073100000000001	38.33	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381a090>
flecainide	7	3356	C17H20F6N2O3	414.34	C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F	N-(piperidin-2-ylmethyl)-2,5-bis(2,2,2-trifluoroethoxy)benzamide	3.4407000000000014	59.59	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381a150>
ganciclovir	7	135398740	C9H13N5O4	255.23	C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N	2-amino-9-(1,3-dihydroxypropan-2-yloxymethyl)-1H-purin-6-one	-1.970899999999999	139.28	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381a750>
lamotrigine	7	3878	C9H7Cl2N5	256.09	C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N	6-(2,3-dichlorophenyl)-1,2,4-triazine-3,5-diamine	2.0098	90.71	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381a930>
mefloquine	7	4046	C17H16F6N2O	378.31	C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O	[2,8-bis(trifluoromethyl)quinolin-4-yl]-piperidin-2-ylmethanol	4.447900000000003	45.150000000000006	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381a7b0>
methazolamide	7	4100	C5H8N4O3S2	236.3	CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C	N-(3-methyl-5-sulfamoyl-1,3,4-thiadiazol-2-ylidene)acetamide	-1.4237999999999997	107.40999999999998	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381aab0>
ondansetron	7	4595	C18H19N3O	293.4	CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C	9-methyl-3-[(2-methylimidazol-1-yl)methyl]-2,3-dihydro-1H-carbazol-4-one	3.1285200000000017	39.82	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381ab10>
ramipril	7	5362129	C23H32N2O5	416.5	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O	(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexahydro-2H-cyclopenta[b]pyrrole-2-carboxylic acid	2.3831999999999995	95.94000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381abd0>
ribavirin	7	37542	C8H12N4O5	244.20	C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N	1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,4-triazole-3-carboxamide	-3.0114999999999994	143.72000000000003	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381aed0>
tramadol	7	33741	C16H25NO2	263.37	CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O	(1R,2R)-2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexan-1-ol	2.634600000000001	32.7	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381a1b0>
memantine	7	4054	C12H21N	179.30	CC12CC3CC(C1)(CC(C3)(C2)N)C	3,5-dimethyladamantan-1-amine	2.6941000000000006	26.02	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d3381a9f0>
hydroxychloroquine	7	3652	C18H26ClN3O	335.9	CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO	2-[4-[(7-chloroquinolin-4-yl)amino]pentyl-ethylamino]ethanol	3.7830000000000026	48.39	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338230f0>
nandrolone decanoate	7	9677	C28H44O3	428.6	CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C	[(8R,9S,10R,13S,14S,17S)-13-methyl-3-oxo-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl] decanoate	7.180700000000009	43.370000000000005	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823690>
ixabepilone	7	6445540	C27H42N2O5S	506.7	CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C	(1S,3S,7S,10R,11S,12S,16R)-7,11-dihydroxy-8,8,10,12,16-pentamethyl-3-[(E)-1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-17-oxa-4-azabicyclo[14.1.0]heptadecane-5,9-dione	4.050520000000002	112.05	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338237b0>
dexmethylphenidate	7	154101	C14H19NO2	233.31	COC(=O)C(C1CCCCN1)C2=CC=CC=C2	methyl (2R)-2-phenyl-2-[(2R)-piperidin-2-yl]acetate	2.0853	38.33	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823570>
escitalopram	7	146570	C20H21FN2O	324.4	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	(1S)-1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-3H-2-benzofuran-5-carbonitrile	3.812980000000003	36.26	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823030>
mercaptopurine	8	667490	C5H4N4S	152.18	C1=NC2=C(N1)C(=S)N=CN2	3,7-dihydropurine-6-thione	1.0154899999999998	57.36	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823990>
indomethacin	8	3715	C19H16ClNO4	357.8	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O	2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetic acid	3.9273200000000026	68.53	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338238d0>
phenytoin	8	1775	C15H12N2O2	252.27	C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3	5,5-diphenylimidazolidine-2,4-dione	1.7696	58.2	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338235d0>
rifampin	8	135398735	C43H58N4O12	822.9	CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C	[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate	4.3354200000000045	220.14999999999998	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823a50>
abacavir	8	441300	C14H18N6O	286.33	C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO	[(1S,4R)-4-[2-amino-6-(cyclopropylamino)purin-9-yl]cyclopent-2-en-1-yl]methanol	1.0922999999999998	101.88	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823b10>
allopurinol	8	135401907	C5H4N4O	136.11	C1=NNC2=C1C(=O)NC=N2	1,5-dihydropyrazolo[3,4-d]pyrimidin-4-one	-0.35380000000000006	74.43	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823810>
amineptine	8	34870	C22H27NO2	337.5	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	7-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylamino)heptanoic acid	4.4993000000000025	49.33	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823510>
amiodarone	8	2157	C25H29I2NO3	645.3	CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I	(2-butyl-1-benzofuran-3-yl)-[4-[2-(diethylamino)ethoxy]-3,5-diiodophenyl]methanone	6.936200000000007	42.68	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338232d0>
bicalutamide	8	2375	C18H14F4N2O4S	430.4	CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O	N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorophenyl)sulfonyl-2-hydroxy-2-methylpropanamide	2.879580000000002	107.26	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338233f0>
chenodiol	8	10133	C24H40O4	392.6	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	(4R)-4-[(3R,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid	4.477900000000006	77.76	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823090>
chlorzoxazone	8	2733	C7H4ClNO2	169.56	C1=CC2=C(C=C1Cl)NC(=O)O2	5-chloro-3H-1,3-benzoxazol-2-one	1.7744999999999997	46.0	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338231b0>
dactinomycin	8	457193	C62H86N12O16	1255.4	CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C	2-amino-4,6-dimethyl-3-oxo-1-N,9-N-bis[(3R,6S,7R,10S,16S)-7,11,14-trimethyl-2,5,9,12,15-pentaoxo-3,10-di(propan-2-yl)-8-oxa-1,4,11,14-tetrazabicyclo[14.3.0]nonadecan-6-yl]phenoxazine-1,9-dicarboxamide	0.7256400000000024	359.9799999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823c90>
dantrolene	8	6914273	C14H10N4O5	314.25	C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]	1-[(E)-[5-(4-nitrophenyl)furan-2-yl]methylideneamino]imidazolidine-2,4-dione	1.7404999999999997	118.05000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823750>
diclofenac	8	3033	C14H11Cl2NO2	296.1	C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl	2-[2-(2,6-dichloroanilino)phenyl]acetic acid	4.364100000000001	49.33	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823cf0>
diflunisal	8	3059	C13H8F2O3	250.20	C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O	5-(2,4-difluorophenyl)-2-hydroxybenzoic acid	3.035600000000001	57.53	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823e70>
fenoprofen	8	3342	C15H14O3	242.27	CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O	2-(3-phenoxyphenyl)propanoic acid	3.6670000000000025	46.53	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823f30>
flutamide	8	3397	C11H11F3N2O3	276.21	CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F	2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide	3.2081000000000017	72.24	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338236f0>
hydroxyurea	8	3657	CH4N2O2	76.055	C(=O)(N)NO	hydroxyurea	-0.9561000000000002	75.35000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823210>
imatinib	8	5291	C29H31N7O	493.6	CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5	4-[(4-methylpiperazin-1-yl)methyl]-N-[4-methyl-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]phenyl]benzamide	4.590320000000003	86.28000000000002	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823390>
iproniazid	8	3748	C9H13N3O	179.22	CC(C)NNC(=O)C1=CC=NC=C1	N'-propan-2-ylpyridine-4-carbohydrazide	0.7243999999999996	54.019999999999996	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33823f90>
ketoconazole	8	456201	C26H28Cl2N4O4	531.4	CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl	1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	4.2058000000000035	69.06	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338290f0>
labetalol	8	3869	C19H24N2O3	328.4	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O	2-hydroxy-5-[1-hydroxy-2-(4-phenylbutan-2-ylamino)ethyl]benzamide	2.1353999999999997	95.58	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829150>
leflunomide	8	3899	C12H9F3N2O2	270.21	CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F	5-methyl-N-[4-(trifluoromethyl)phenyl]-1,2-oxazole-4-carboxamide	3.2541200000000012	55.13	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829330>
mefenamic acid	8	4044	C15H15NO2	241.28	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C	2-(2,3-dimethylanilino)benzoic acid	3.7452400000000017	49.33	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829810>
methyldopa	8	38853	C10H13NO4	211.21	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N	(2S)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid	0.44229999999999997	103.78	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829270>
nefazodone	8	4449	C25H32ClN5O2	470.0	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl	2-[3-[4-(3-chlorophenyl)piperazin-1-yl]propyl]-5-ethyl-4-(2-phenoxyethyl)-1,2,4-triazol-3-one	3.5519000000000016	55.53	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829210>
nitrofurantoin	8	6604200	C8H6N4O5	238.16	C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]	1-[(E)-(5-nitrofuran-2-yl)methylideneamino]imidazolidine-2,4-dione	0.07349999999999984	118.05000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338291b0>
olsalazine	8	22419	C14H10N2O6	302.24	C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O	5-[(3-carboxy-4-hydroxyphenyl)diazenyl]-2-hydroxybenzoic acid	2.909600000000002	139.78	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829750>
paroxetine	8	43815	C19H20FNO3	329.4	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	(3S,4R)-3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine	3.326500000000002	39.72	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338298d0>
perhexiline	8	4746	C19H35N	277.5	C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3	2-(2,2-dicyclohexylethyl)piperidine	5.295400000000005	12.03	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829450>
propylthiouracil	8	657298	C7H10N2OS	170.23	CCCC1=CC(=O)NC(=S)N1	6-propyl-2-sulfanylidene-1H-pyrimidin-4-one	1.38499	48.65	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338296f0>
stavudine	8	18283	C10H12N2O4	224.21	CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO	1-[(2R,5S)-5-(hydroxymethyl)-2,5-dihydrofuran-2-yl]-5-methylpyrimidine-2,4-dione	-0.7090800000000002	84.32000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829b70>
sulindac	8	1548887	C20H17FO3S	356.4	CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O	2-[(3Z)-6-fluoro-2-methyl-3-[(4-methylsulfinylphenyl)methylidene]inden-1-yl]acetic acid	4.365500000000003	54.370000000000005	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338299f0>
tamoxifen	8	2733526	C26H29NO	371.5	CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3	2-[4-[(Z)-1,2-diphenylbut-1-enyl]phenoxy]-N,N-dimethylethanamine	5.996100000000006	12.47	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829390>
tizanidine	8	5487	C9H8ClN5S	253.71	C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl	5-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-2,1,3-benzothiadiazol-4-amine	1.7157999999999998	62.2	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829630>
tolcapone	8	4659569	C14H11NO5	273.24	CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]	(3,4-dihydroxy-5-nitrophenyl)-(4-methylphenyl)methanone	2.545420000000002	100.67	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338295d0>
valproic acid	8	3121	C8H16O2	144.21	CCCC(CCC)C(=O)O	2-propylpentanoic acid	2.2874	37.3	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338294b0>
zidovudine	8	35370	C10H13N5O4	267.24	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]	1-[(2R,4S,5S)-4-azido-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidine-2,4-dione	-0.19627999999999995	133.08	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829c30>
troglitazone	8	5591	C24H27NO5S	441.5	CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C	5-[[4-[(6-hydroxy-2,5,7,8-tetramethyl-3,4-dihydrochromen-2-yl)methoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione	4.374260000000003	84.86	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829db0>
fluconazole	8	3365	C13H12F2N6O	306.27	C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O	2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol	0.7357999999999993	81.65	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829f90>
itraconazole	8	55283	C35H38Cl2N8O4	705.6	CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl	2-butan-2-yl-4-[4-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-1,2,4-triazol-3-one	5.5773000000000055	104.70000000000002	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829570>
clomipramine	8	2801	C19H23ClN2	314.9	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl	3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine	4.528400000000004	6.48	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829e70>
clarithromycin	8	84029	C38H69NO13	748.0	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-6-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-12,13-dihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-7-methoxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione	2.439700000000005	182.91	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829cf0>
testosterone	8	6013	C19H28O2	288.4	CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C	(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one	3.8792000000000035	37.3	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829a50>
etodolac	8	3308	C17H21NO3	287.35	CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O	2-(1,8-diethyl-4,9-dihydro-3H-pyrano[3,4-b]indol-1-yl)acetic acid	3.383000000000001	62.32000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829f30>
pemoline	8	4723	C9H8N2O2	176.17	C1=CC=C(C=C1)C2C(=O)N=C(O2)N	2-amino-5-phenyl-1,3-oxazol-4-one	0.5992000000000001	64.67999999999999	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829b10>
nevirapine	8	4463	C15H14N4O	266.30	CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4	2-cyclopropyl-7-methyl-2,4,9,15-tetrazatricyclo[9.4.0.03,8]pentadeca-1(11),3,5,7,12,14-hexaen-10-one	2.6512200000000004	58.120000000000005	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338265d0>
benzbromarone	8	2333	C17H12Br2O3	424.1	CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br	(3,5-dibromo-4-hydroxyphenyl)-(2-ethyl-1-benzofuran-3-yl)methanone	5.456800000000003	50.44	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33826210>
busulfan	8	2478	C6H14O6S2	246.3	CS(=O)(=O)OCCCCOS(=O)(=O)C	4-methylsulfonyloxybutyl methanesulfonate	-0.2809999999999997	86.74000000000001	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33826150>
disulfiram	8	3117	C10H20N2S4	296.5	CCN(CC)C(=S)SSC(=S)N(CC)CC	diethylcarbamothioylsulfanyl N,N-diethylcarbamodithioate	3.6212000000000026	6.48	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33826870>
isoniazid	8	3767	C6H7N3O	137.14	C1=CN=CC=C1C(=O)NN	pyridine-4-carbohydrazide	-0.3149000000000001	68.01	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338266f0>
nimesulide	8	4495	C13H12N2O5S	308.31	CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2	N-(4-nitro-2-phenoxyphenyl)methanesulfonamide	2.7586000000000004	98.54	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33829ab0>
minocycline	8	54675783	C23H27N3O7	457.5	CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C	(4S,4aS,5aR,12aR)-4,7-bis(dimethylamino)-1,10,11,12a-tetrahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide	0.030000000000001803	164.63	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338261b0>
sirolimus	8	5284616	C51H79NO13	914.2	CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC	(1R,9S,12S,15R,16E,18R,19R,21R,23S,24E,26E,28E,30S,32S,35R)-1,18-dihydroxy-12-[(2R)-1-[(1S,3R,4R)-4-hydroxy-3-methoxycyclohexyl]propan-2-yl]-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentone	6.180600000000006	195.42999999999995	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338269f0>
alatrofloxacin mesylate	8	5282517	C27H29F3N6O8S	654.6	CC(C(=O)NC(C)C(=O)NC1C2C1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N.CS(=O)(=O)O	7-[(1R,5S)-6-[[(2S)-2-[[(2S)-2-aminopropanoyl]amino]propanoyl]amino]-3-azabicyclo[3.1.0]hexan-3-yl]-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid;methanesulfonic acid	0.4079000000000024	214.01999999999998	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d338268d0>
acetazolamide	8	1986	C4H6N4O3S2	222.3	CC(=O)NC1=NN=C(S1)S(=O)(=O)N	N-(5-sulfamoyl-1,3,4-thiadiazol-2-yl)acetamide	-0.8561000000000003	115.04	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0d33826b10>
